id,carat,cut,color,clarity,depth,table,x,y,z,price
8469,0.31,Good,H,SI1,63.6,57,4.31,4.28,2.73,558
18264,2.53,Fair,H,SI2,64.6,59,8.54,8.45,5.4,17103
26825,1.21,Very Good,E,SI1,61,60,6.83,6.88,4.18,5885
315,0.59,Ideal,H,VS2,62.2,59,5.38,5.34,3.33,1648
17041,0.34,Premium,F,VS2,62.9,58,4.46,4.44,2.8,880
22709,0.86,Ideal,E,SI2,60,56,6.22,6.24,3.74,3478
16070,1.02,Very Good,H,VS2,60.6,60,6.55,6.48,3.95,5393
18738,1.11,Ideal,F,VS2,60.9,57,6.69,6.75,4.09,8233
16545,1.7,Very Good,I,VS1,61.9,57,7.67,7.64,4.74,12621
13925,0.31,Very Good,E,SI1,63.1,55,4.36,4.33,2.74,698
10030,0.78,Good,E,SI2,63.7,54,5.82,5.77,3.69,2363
24289,1.51,Very Good,E,VS2,60.8,60,7.3,7.36,4.46,14338
9572,1.55,Very Good,G,VS1,60.8,60,7.46,7.51,4.55,14386
16137,0.34,Ideal,G,VS1,60.6,57,4.52,4.57,2.75,720
13110,0.57,Premium,F,VS1,61.3,54,5.41,5.35,3.3,1815
14664,0.51,Premium,D,VS1,59.5,57,5.24,5.21,3.11,1873
6727,1.21,Premium,G,VS2,62.2,60,6.79,6.75,4.21,7611
7542,1.5,Very Good,E,SI2,62.7,59,7.22,7.3,4.55,8167
20306,1.02,Premium,H,VS2,61.8,58,6.49,6.43,3.99,5100
1613,1.52,Ideal,G,VS2,62.8,54,7.3,7.36,4.61,13809
13343,0.72,Premium,J,VS2,61.7,58,5.77,5.67,3.53,2043
1921,1.02,Premium,J,SI1,61.2,57,6.58,6.43,3.98,3496
2763,1.53,Premium,H,SI1,61,61,7.45,7.4,4.53,10659
3462,2,Premium,H,SI2,60.7,60,8.11,8.07,4.91,15451
22084,0.5,Fair,E,SI1,65.1,58,5.04,4.94,3.25,1114
18252,2.01,Ideal,H,SI2,61.9,57,8.09,8.06,5,14040
17044,0.41,Premium,H,VS1,58.2,59,4.92,4.88,2.85,990
15734,0.52,Very Good,E,VS2,62.8,55,5.11,5.15,3.22,1621
25162,0.52,Premium,G,VS2,61,60,5.19,5.13,3.15,1577
6428,0.33,Ideal,F,VVS2,61.4,56,4.49,4.44,2.74,1040
2220,1.53,Ideal,G,SI1,62.4,57,7.33,7.41,4.6,11230
6751,0.32,Premium,G,VS2,60.8,59,4.44,4.41,2.69,720
8257,0.51,Ideal,G,VVS2,62.9,57,5.12,5.09,3.21,1974
21966,1.7,Ideal,G,VS2,61.3,57,7.67,7.6,4.68,15941
21288,1.5,Fair,G,SI1,64.5,57,7.15,7.09,4.59,10352
14361,0.49,Ideal,H,SI2,60.7,56,5.13,5.18,3.13,1190
8797,0.62,Ideal,I,VVS2,62.6,57,5.47,5.5,3.44,1615
17322,0.76,Ideal,E,VS1,62.1,57,5.82,5.87,3.63,2947
21848,1.7,Premium,F,VS2,62.5,61,7.54,7.45,4.69,13737
853,0.32,Premium,H,SI1,61.3,60,4.36,4.42,2.69,449
16451,0.4,Ideal,E,VS2,62.4,55,4.74,4.71,2.95,975
22891,0.33,Premium,G,VS2,60.8,62,4.46,4.42,2.7,743
11212,1.5,Ideal,F,VS2,60.3,57,7.42,7.33,4.45,12641
10148,2.03,Premium,E,SI2,61.5,59,8.16,8.24,5.04,18310
20536,0.54,Ideal,G,SI1,62.6,57,5.18,5.21,3.25,1292
18749,1.62,Premium,D,SI2,61.2,61,7.6,7.53,4.63,9199
22826,0.4,Ideal,E,VVS1,61.5,56,4.75,4.78,2.93,1333
25300,0.6,Very Good,J,SI2,62.9,60,5.34,5.38,3.37,1022
17807,1.12,Very Good,G,SI1,62.5,58,6.6,6.64,4.14,5088
24016,0.32,Premium,H,VS1,61.6,59,4.39,4.37,2.7,672
7263,0.91,Very Good,D,SI2,63.9,56,6.06,6.09,3.88,3837
26710,0.41,Ideal,J,VVS1,61.2,57,4.82,4.79,2.94,994
25625,0.41,Good,D,SI1,63.3,55,4.74,4.77,3.01,738
11078,0.23,Very Good,G,VVS1,60.2,59,4,4.01,2.41,415
16006,0.91,Good,J,VS2,61.3,61,6.18,6.25,3.81,3290
14135,2.28,Premium,H,SI2,62.5,58,8.39,8.33,5.23,15413
15542,0.79,Ideal,D,SI2,62.8,57,5.9,5.85,3.69,2853
25739,0.41,Very Good,G,SI1,62.9,56,4.7,4.75,2.97,719
1716,0.81,Ideal,H,SI2,61.4,57,6,5.96,3.67,2375
13026,0.31,Very Good,E,SI1,63.5,57,4.32,4.28,2.73,698
16052,0.46,Ideal,I,VS1,62.2,54,4.95,4.99,3.09,906
23027,1.02,Very Good,H,SI2,63.5,60,6.33,6.24,3.99,3998
23940,0.42,Ideal,D,VVS2,62.1,55,4.81,4.79,2.98,1389
23465,0.51,Premium,F,VVS1,62.6,57,5.1,5.06,3.18,2341
24010,1,Fair,F,SI1,62.6,59,6.25,6.3,3.93,4925
10181,0.91,Very Good,D,SI1,61.5,59,6.18,6.25,3.82,4239
24647,0.7,Ideal,F,SI2,60.1,57,5.78,5.81,3.48,2163
15858,1.21,Ideal,G,VS2,61.9,55,6.9,6.84,4.25,7996
3096,0.3,Very Good,G,SI1,59.5,63,4.29,4.32,2.56,447
14499,1.2,Very Good,G,VS1,62.5,57,6.84,6.75,4.25,8150
12815,0.55,Ideal,H,VS2,61.8,54,5.28,5.3,3.27,1402
24751,1.02,Ideal,G,VS1,62.2,56,6.46,6.4,4,6683
26707,1,Good,J,SI1,61.7,62,6.37,6.4,3.94,3690
16785,1.57,Ideal,I,SI1,62.2,56,7.42,7.47,4.63,10633
2036,0.74,Ideal,G,VVS2,61.7,55,5.8,5.83,3.59,3922
7916,1.28,Premium,G,VS2,62.1,60,6.95,6.89,4.3,8139
45,2,Good,I,SI1,63.9,57,8.01,7.91,5.09,12554
13458,1.09,Ideal,J,SI2,62,55,6.58,6.64,4.1,5034
24396,1.01,Good,E,SI1,64.3,59,6.34,6.31,4.07,4853
3736,2.03,Premium,H,I1,59.4,59,8.31,8.22,4.91,7421
19889,1,Good,D,SI2,63.9,56,6.32,6.27,4.02,3634
26471,0.38,Ideal,D,SI1,61.8,55,4.67,4.69,2.89,884
20190,1.14,Very Good,H,SI1,63.1,58,6.69,6.6,4.19,5458
2028,1.01,Good,E,VVS2,63.3,58,6.31,6.39,4.02,8752
20303,0.56,Very Good,D,SI1,,57,5.22,5.19,3.29,1777
3968,0.9,Ideal,E,SI1,60.1,56,6.3,6.35,3.8,4034
21899,1,Premium,G,VS1,61.9,60,6.39,6.31,3.93,5242
7832,1.14,Very Good,I,VS1,63.3,56,6.68,6.6,4.2,5148
2855,0.71,Ideal,H,SI2,,57,5.66,5.69,3.56,2178
14478,0.9,Very Good,H,VVS2,59.9,61,6.29,6.19,3.74,4637
7340,0.71,Premium,E,SI2,61.8,57,5.73,5.67,3.52,2271
3686,0.28,Very Good,H,VVS1,59.9,62,4.23,4.28,2.55,504
1025,1.66,Ideal,I,VS1,61,55,7.67,7.64,4.67,10691
1421,0.91,Good,I,VS2,64.3,58,6.05,6.09,3.9,2863
2316,0.41,Premium,G,SI1,62.8,58,4.74,4.72,2.97,861
7370,0.32,Premium,D,VVS2,,60,4.37,4.41,2.7,926
7283,1.08,Ideal,F,SI1,62.7,57,6.52,6.49,4.08,5327
3717,1,Good,G,VS1,63.7,60,6.38,6.31,4.04,4805
11954,0.52,Ideal,D,SI2,62.5,56,5.12,5.08,3.19,1385
8870,0.3,Ideal,G,VVS1,61.5,55,4.33,4.35,2.67,764
13658,0.7,Good,D,VS1,60.4,62,5.73,5.76,3.47,3463
17913,0.9,Fair,D,SI2,66,58,6,5.97,3.95,3205
20940,0.52,Ideal,E,VVS2,61.3,56,5.18,5.2,3.18,2675
23213,0.24,Good,F,VS1,58.3,61,4.09,4.14,2.4,373
10369,0.32,Premium,G,VS2,60.5,58,4.42,4.41,2.67,720
7805,0.72,Very Good,G,VS1,63.5,55,5.75,5.68,3.63,2422
7242,0.43,Very Good,F,VS2,61,57,4.84,4.87,2.96,905
21184,1.25,Good,J,SI1,63.6,57,6.86,6.81,4.35,5110
19,0.9,Good,D,SI1,61.9,64,6,6.09,3.74,3567
1003,0.32,Ideal,G,VS2,,56,4.36,4.4,2.72,524
5368,0.75,Very Good,G,SI1,,55,5.81,5.85,3.63,2617
21141,1.54,Good,I,VS1,63.6,60,7.33,7.3,4.65,10349
20853,0.47,Very Good,F,VVS2,60.9,59,4.99,5.03,3.05,1418
12041,1.05,Very Good,J,SI2,63.2,56,6.49,6.45,4.09,2789
17602,0.23,Very Good,F,VVS2,60.3,58,3.99,4.03,2.42,530
23309,0.91,Fair,F,I1,67,62,5.97,5.89,3.98,1570
18739,0.41,Very Good,E,SI1,62.4,55,4.74,4.78,2.97,755
20076,0.41,Ideal,J,VS1,62.2,55,4.79,4.76,2.97,775
1832,1.1,Premium,I,SI2,62.9,59,6.6,6.53,4.13,3604
26774,0.4,Ideal,E,VVS2,62.6,54,4.71,4.74,2.96,1106
26757,0.44,Ideal,G,SI1,61.5,57,4.88,4.87,3,990
23511,1.15,Premium,E,SI2,61.7,60,6.78,6.7,4.16,4328
17718,0.59,Premium,F,SI1,62.2,60,5.37,5.33,3.33,2124
10258,2,Very Good,J,VS2,60.7,60,8.05,8.17,4.92,13542
2836,0.7,Fair,F,SI1,64.8,60,5.57,5.54,3.6,2167
7856,0.54,Ideal,J,SI1,62.5,54,5.22,5.25,3.27,964
7745,0.51,Ideal,E,SI1,61.4,56,5.14,5.16,3.16,1732
11319,0.33,Premium,E,SI2,60,59,4.49,4.47,2.69,594
767,1.38,Good,J,SI2,63.7,58,7.06,7.01,4.48,4598
5166,1.54,Good,H,VS1,,57,7.34,7.4,4.65,10769
14779,0.7,Very Good,H,SI1,58.5,65,5.81,5.84,3.41,2475
9647,0.34,Ideal,I,VS2,61.5,55,4.53,4.55,2.79,495
26658,0.32,Ideal,D,VS2,62.7,54,4.38,4.36,2.74,972
26387,0.32,Ideal,E,VS2,61.9,56,4.4,4.36,2.71,900
21832,0.53,Ideal,G,VVS2,62.1,54,5.18,5.22,3.23,1893
17578,0.9,Very Good,D,SI2,62.2,57,6.11,6.15,3.81,3975
21597,1.51,Very Good,J,VS2,60.2,59,7.35,7.36,4.43,7418
2597,0.31,Premium,G,VS1,62.9,58,4.35,4.3,2.72,802
26751,0.91,Very Good,E,SI1,61.9,61,6.1,6.12,3.78,4211
12961,1.45,Premium,D,SI1,62.2,58,7.12,7.03,4.4,10800
15385,0.34,Ideal,F,VS2,62.5,55,4.51,4.48,2.81,880
250,0.33,Premium,I,VVS2,62.1,56,4.45,4.41,2.75,743
17248,0.65,Ideal,G,VVS1,61.9,56,5.56,5.59,3.45,3248
1282,0.5,Ideal,F,VVS1,62,58,5.06,5.07,3.14,2018
7492,1.27,Good,I,VS2,63.3,63,6.82,6.87,4.33,5923
19865,1.33,Fair,E,SI2,65,57,6.93,6.89,4.49,4916
20113,0.28,Ideal,E,VS1,62,57,4.17,4.2,2.59,598
24422,1.21,Premium,F,VS1,61.9,58,6.82,6.76,4.2,10245
8678,0.31,Premium,G,VS1,62.4,59,4.34,4.32,2.7,802
975,1.19,Ideal,I,IF,61.7,56,6.78,6.81,4.19,7207
12667,0.33,Premium,F,VS2,61.2,58,4.5,4.45,2.74,854
19080,0.92,Premium,G,SI2,58.4,58,6.4,6.34,3.73,3648
10165,0.7,Very Good,F,SI1,,59,5.64,5.68,3.49,2313
6610,0.33,Ideal,G,VS2,61.2,55,4.46,4.49,2.74,579
21721,1.25,Ideal,G,VVS1,61.3,56,6.95,6.98,4.28,10996
21638,0.32,Ideal,F,VS2,62.4,57,4.38,4.34,2.72,828
26004,0.31,Premium,H,VVS2,61.2,59,4.38,4.34,2.67,802
12126,0.55,Premium,G,VS2,62.7,60,5.27,5.19,3.28,1445
20079,0.33,Very Good,F,VS1,59.3,56,4.49,4.55,2.68,668
13009,0.53,Ideal,G,VVS2,61.4,57,5.17,5.2,3.18,2250
17907,1,Fair,H,SI2,66.1,59,6.18,6.13,4.07,3472
21151,0.33,Ideal,E,VVS2,61.7,57,4.44,4.41,2.73,1114
5857,0.41,Premium,F,VVS2,60.1,58,4.79,4.83,2.89,1115
17922,0.51,Ideal,F,VVS2,61.8,56,5.13,5.16,3.18,2098
24020,0.31,Very Good,F,VVS2,61.6,56,4.34,4.38,2.68,711
23371,0.31,Premium,H,SI1,62.4,57,4.35,4.31,2.7,558
1321,0.39,Ideal,E,SI1,60.6,57,4.75,4.79,2.89,677
24822,1.56,Very Good,H,VVS2,63.3,58,7.3,7.35,4.64,12098
22069,1.51,Good,H,SI1,61.8,61,7.25,7.32,4.5,9218
4859,0.5,Very Good,F,SI1,62.3,60,5.07,5.11,3.17,1250
10920,0.3,Ideal,F,VS2,62,55,4.31,4.33,2.68,605
4284,0.9,Very Good,G,SI2,63.4,59,6.08,6.04,3.84,3246
13386,0.55,Premium,D,VVS2,61.2,57,5.3,5.26,3.23,2366
6668,0.4,Very Good,E,SI1,62.9,58,4.71,4.74,2.97,707
5163,1.13,Premium,F,SI1,60.6,60,6.76,6.67,4.07,5581
21419,0.7,Very Good,E,SI1,61.3,61,5.66,5.7,3.48,2275
26663,0.73,Ideal,E,SI1,60.5,57,5.85,5.88,3.55,2644
16020,0.73,Ideal,E,SI2,61.8,58,5.77,5.81,3.58,2805
1682,0.33,Ideal,E,VS2,61.2,56,4.45,4.47,2.73,723
10314,1.01,Ideal,H,SI1,62.2,57,6.43,6.37,3.98,4836
24859,0.7,Fair,H,SI1,61,66,5.68,5.64,3.45,1995
4661,0.74,Very Good,G,VS1,59.8,58,5.85,5.89,3.51,2896
4254,0.41,Premium,G,VS1,60.7,58,4.83,4.79,2.92,961
19959,1.01,Very Good,I,SI1,62.1,58,6.38,6.44,3.98,3888
5477,0.32,Ideal,D,SI1,60.8,57,4.41,4.44,2.69,589
7932,0.4,Ideal,D,VS2,62.2,54,4.73,4.76,2.95,891
8955,0.33,Ideal,F,IF,61.2,56,4.48,4.5,2.75,957
10417,0.25,Ideal,G,VVS1,61.7,56,4.05,4.07,2.51,582
26675,0.84,Premium,E,VS2,62.4,60,5.98,6.04,3.75,3591
17072,2.12,Premium,I,SI2,60.6,59,8.3,8.27,5.02,15235
23137,0.24,Very Good,E,VVS1,60.6,59,4,4.02,2.43,521
9648,0.3,Ideal,H,VVS2,61.5,57,4.34,4.31,2.66,776
5268,0.35,Very Good,G,IF,62.6,59,4.43,4.49,2.79,898
3613,1.12,Ideal,G,VS1,61.1,56,6.7,6.73,4.1,8080
24462,0.3,Very Good,G,VVS2,60.4,59,4.33,4.35,2.62,598
26570,0.9,Premium,F,SI1,62,55,6.2,6.16,3.83,4183
15399,0.81,Ideal,F,SI1,61.5,57,6.01,6.06,3.71,3422
16018,0.74,Very Good,J,VS2,60.8,58,5.79,5.85,3.54,2003
14778,0.52,Ideal,G,VVS1,62,55,5.15,5.18,3.2,2029
567,1.51,Good,J,VS2,64,58,7.24,7.27,4.64,6936
3062,1.27,Ideal,G,VS2,62,58,6.89,6.95,4.29,8915
22954,0.3,Very Good,H,VVS2,63.1,60,4.28,4.24,2.69,776
23122,1.45,Very Good,F,VS2,62.6,58,7.12,7.2,4.48,11667
15965,1.14,Very Good,D,SI1,60.2,60,6.7,6.85,4.08,7106
14202,1.04,Very Good,D,VVS2,58.3,61,6.63,6.69,3.88,9254
9968,0.33,Very Good,G,VS1,62,59,4.36,4.42,2.72,666
22403,0.76,Premium,E,VS2,63,59,5.79,5.76,3.64,3107
14350,1.33,Good,I,VS1,63.7,56,6.96,6.92,4.42,7090
10150,0.24,Very Good,F,VVS1,59.2,59,4.04,4.07,2.4,552
22423,0.3,Ideal,I,VS1,61.5,58,4.28,4.31,2.64,454
12503,1.01,Good,F,SI2,63.1,58,6.34,6.38,4.01,4004
18108,0.71,Ideal,J,VS1,62.3,55,5.7,5.73,3.56,2085
25062,1.53,Very Good,H,SI1,63.4,55,7.3,7.34,4.64,10473
5524,1.5,Premium,I,VS1,60.8,61,7.39,7.35,4.48,9761
9542,0.92,Fair,F,SI2,65.3,58,6.08,6.04,3.96,3282
19805,0.71,Ideal,H,SI2,62.2,55,5.72,5.7,3.55,2360
6088,0.9,Ideal,H,SI2,62,57,6.19,6.17,3.83,3516
23638,0.31,Very Good,F,VS2,61.4,58.4,4.37,4.4,2.69,667
8793,1.14,Very Good,F,VS2,58.3,60,6.87,6.91,4.02,7293
2819,1.27,Very Good,I,SI1,63.1,59,6.83,6.87,4.32,5953
1758,0.7,Good,H,VS2,64.2,58,5.61,5.58,3.59,2351
16644,1.21,Ideal,H,VS2,62.9,55,6.77,6.8,4.27,7513
2137,1.51,Very Good,F,VS2,61.1,59,7.32,7.37,4.49,14165
7486,0.28,Ideal,E,VS1,61.4,56,4.2,4.24,2.59,487
1988,0.31,Ideal,G,VS1,60.8,57,4.39,4.42,2.68,645
17119,0.25,Good,E,VVS1,61.4,62,4.03,4.05,2.48,498
1979,0.55,Ideal,F,VS2,61.2,55,5.3,5.28,3.24,1698
23186,0.58,Fair,F,SI2,64.7,56,5.31,5.24,3.41,1088
10980,0.9,Ideal,I,VS1,62.4,56,6.14,6.19,3.85,3867
6896,0.5,Fair,G,I1,64.9,57,5.01,4.97,3.24,727
23019,1.75,Premium,F,VS2,61.4,58,7.76,7.72,4.75,17172
5230,0.3,Ideal,D,VS2,62.9,56,4.28,4.24,2.68,911
15034,1.62,Ideal,G,SI1,62.2,56,7.48,7.53,4.67,12295
24535,0.33,Premium,E,SI1,59.1,58,4.56,4.51,2.68,743
13085,0.55,Ideal,I,VVS1,61.7,56,5.29,5.24,3.25,1712
24161,0.71,Premium,G,VS1,62.4,61,5.7,5.65,3.54,2803
14560,1.02,Premium,F,SI2,62.5,60,6.36,6.43,4,4459
17099,0.32,Ideal,E,VS2,62.1,54,4.42,4.4,2.74,900
14061,0.9,Very Good,D,SI1,60.6,59,6.23,6.28,3.79,5040
6506,0.51,Ideal,F,SI1,61.1,55,5.22,5.16,3.17,1593
18409,0.28,Ideal,E,VVS1,62,56,4.19,4.23,2.61,646
2393,0.33,Premium,H,VS1,59.5,59,4.53,4.48,2.68,743
4758,1,Very Good,F,VS2,61.1,60,6.4,6.46,3.93,7343
891,0.41,Premium,G,SI1,61.4,60,4.75,4.82,2.94,719
23231,1.02,Ideal,E,VS2,62.7,56,6.44,6.38,4.02,6854
13932,0.79,Ideal,E,SI1,62.1,54,5.92,5.96,3.69,3107
931,0.71,Premium,E,SI1,60.3,60,5.77,5.74,3.47,2674
22627,0.52,Ideal,G,SI2,61.5,56,5.15,5.19,3.18,1170
1454,1.04,Ideal,H,SI2,60.5,57,6.55,6.51,3.95,3786
9182,1,Fair,G,VS1,58.7,67,6.47,6.45,3.79,5853
7422,0.71,Ideal,D,SI2,60.4,56,5.79,5.83,3.51,2516
10614,0.9,Very Good,H,VS1,62.1,57,6.17,6.23,3.85,4455
10063,1.12,Fair,I,SI2,64.6,57,6.5,6.47,4.19,3669
1465,1.08,Ideal,H,VS2,61.8,56,6.59,6.55,4.06,5625
11087,1.03,Premium,D,SI1,63,59,6.44,6.39,4.04,5653
4982,1.03,Ideal,E,SI2,62,55,6.46,6.44,4,4095
13383,0.31,Premium,D,SI1,60.2,56,4.4,4.37,2.64,732
26753,1.16,Premium,F,VVS1,60.4,60,6.9,6.77,4.13,10809
18379,0.26,Ideal,F,VS1,62.3,56,4.1,4.08,2.55,580
23059,1.51,Premium,J,SI1,58.4,60,7.58,7.53,4.41,7314
7453,0.32,Ideal,E,SI1,62.1,54,4.4,4.42,2.74,532
8589,0.3,Very Good,H,VVS1,61.1,61,4.27,4.3,2.62,638
12129,1.01,Very Good,F,SI2,60.7,57,6.42,6.46,3.91,4004
16532,1.01,Fair,D,VS2,59.1,68,6.56,6.44,3.84,5797
20636,0.32,Premium,G,VS2,60.8,59,4.41,4.44,2.69,561
18380,1.19,Ideal,H,VS2,62,54,6.79,6.83,4.22,7633
13515,0.3,Ideal,E,VVS2,61.4,55,4.34,4.36,2.67,1053
6672,1.26,Very Good,G,VVS1,60.2,59,6.98,7.07,4.23,10922
9326,0.91,Premium,H,VS2,62.3,57,6.22,6.13,3.85,3963
2221,1.75,Very Good,I,SI1,62.8,59,7.62,7.66,4.8,10635
13668,0.3,Ideal,G,IF,61.8,55,4.32,4.36,2.68,863
23212,0.31,Ideal,D,SI2,61.3,56,4.36,4.41,2.69,462
4059,0.24,Very Good,E,VVS2,62.2,60,3.97,4.01,2.48,485
25288,1.71,Very Good,I,SI2,,58,7.59,7.54,4.74,8896
10937,0.37,Premium,E,SI1,59.3,58,4.73,4.75,2.81,649
25143,1.01,Premium,D,SI2,58,60,6.58,6.53,3.8,3604
25704,1.05,Ideal,H,SI1,61.3,57,6.51,6.54,4,6255
12193,0.35,Premium,H,VVS1,60.1,62,4.57,4.52,2.73,956
24246,1.06,Very Good,H,VS2,62.5,57,6.47,6.49,4.05,5783
20351,1.01,Good,H,SI1,59.5,62,6.49,6.55,3.88,5197
11505,0.5,Fair,H,SI1,62.3,60,5.09,5.06,3.16,1078
4820,1,Good,E,SI2,63.7,61,6.27,6.32,4.01,3819
26785,1.01,Fair,G,SI2,58.7,67,6.52,6.56,3.84,3816
15298,0.75,Premium,G,SI1,60.4,58,5.88,5.84,3.54,2415
18934,1.6,Very Good,I,VVS1,59.8,56,7.6,7.68,4.57,11170
9360,1.02,Ideal,I,SI1,61.3,57,6.47,6.49,3.97,4685
19302,2.11,Very Good,G,I1,,57,8.13,8.07,5.12,7834
14293,0.3,Ideal,F,VS2,61.9,55,4.32,4.31,2.67,776
18879,0.36,Very Good,D,VS1,,57,4.71,4.74,2.79,832
15437,0.71,Premium,I,VVS1,,58,5.7,5.65,3.52,2572
15929,0.37,Premium,J,VS2,61.1,60,4.6,4.63,2.82,454
74,0.7,Premium,E,VS1,58.4,59,5.91,5.83,3.43,2854
3869,1.12,Premium,F,VVS2,62.4,59,6.66,6.58,4.13,10211
4990,1.18,Good,D,SI2,59.7,61,6.83,6.88,4.09,5871
5466,1.7,Premium,I,VS2,62.4,58,7.61,7.56,4.73,10910
13617,1.2,Ideal,H,VS1,62.1,57,6.77,6.82,4.22,7869
23928,0.9,Very Good,E,SI1,62,62,6.11,6.21,3.82,4144
14717,0.4,Premium,F,VVS1,60.2,59,4.74,4.76,2.86,1263
3772,0.62,Premium,E,VS1,62.2,58,5.41,5.46,3.38,2196
5556,1.01,Premium,G,SI1,62.9,61,6.35,6.33,3.99,5273
17891,0.3,Ideal,E,VS2,61.4,59,4.3,4.27,2.63,911
12825,0.7,Very Good,G,VVS2,61.8,60,5.63,5.69,3.5,2936
3636,1.73,Very Good,I,SI1,61.2,60,7.65,7.67,4.69,10761
852,0.36,Ideal,F,VS1,61.5,55,4.57,4.61,2.82,803
1268,0.74,Ideal,E,VS2,61.7,56,5.81,5.86,3.6,3374
19451,0.3,Ideal,I,VS1,61,56,4.35,4.37,2.66,473
25341,1.1,Ideal,F,VVS2,61.2,56,6.71,6.64,4.08,9343
22661,0.56,Fair,E,VS2,64.7,60,5.13,5.14,3.32,1737
23236,2.06,Good,H,SI2,63.7,57,8.12,8.03,5.14,16512
455,0.93,Premium,G,VS1,62.1,59,6.21,6.16,3.84,4793
20871,1.41,Ideal,J,SI1,62.3,55,7.18,7.21,4.48,6889
22122,0.55,Ideal,H,SI1,61.5,54,5.3,5.33,3.27,1248
22307,0.32,Premium,G,VS1,59.2,59,4.47,4.45,2.64,828
18443,0.4,Premium,F,VS1,61.1,59,4.71,4.75,2.89,982
11019,0.3,Ideal,F,IF,61.3,56,4.33,4.35,2.66,886
507,1.5,Premium,D,I1,61.7,62,7.28,7.24,4.48,6300
1232,0.5,Ideal,D,SI2,61.6,57,5.1,5.13,3.15,1239
24217,1.21,Ideal,I,SI2,60.6,56,6.92,6.94,4.2,5091
25692,0.4,Ideal,H,VVS2,61.1,55,4.75,4.78,2.91,868
20438,1.78,Ideal,F,VS2,60.9,56,7.85,7.88,4.79,18128
26824,0.71,Good,F,VVS2,58.9,61,5.8,5.9,3.44,2960
2564,1.1,Ideal,I,SI2,62.6,55,6.57,6.6,4.13,4624
22098,2.55,Good,H,SI2,63.7,59,8.66,8.57,5.49,14775
625,0.3,Ideal,G,IF,61,56,4.34,4.37,2.65,844
6520,0.31,Premium,J,SI1,59.4,62,4.43,4.39,2.62,453
21968,0.4,Premium,G,VS1,60.3,59,4.76,4.8,2.88,877
25933,0.61,Ideal,G,VS1,61.6,55,5.45,5.49,3.37,2166
8458,0.32,Very Good,H,VS1,61.7,58,4.37,4.41,2.71,561
19387,1.1,Ideal,F,SI1,61.4,55,6.65,6.68,4.09,6146
17692,0.39,Very Good,G,VS1,62.4,57,4.62,4.68,2.9,855
8049,0.51,Ideal,E,VS2,61.9,55,5.17,5.13,3.19,1781
7537,0.32,Ideal,G,VVS1,61.1,55,4.46,4.48,2.73,796
16510,1.08,Ideal,J,VS2,62.3,56,6.6,6.53,4.09,4093
19631,1.21,Premium,I,VS2,62.2,59,6.79,6.85,4.24,5502
14039,0.93,Premium,H,SI1,62.8,58,6.24,6.21,3.91,3646
3030,0.38,Premium,I,VS1,61.3,60,4.65,4.62,2.84,898
25814,1.19,Very Good,H,VS1,62.4,59,6.73,6.79,4.22,7147
208,1.24,Ideal,G,VS2,62,57,6.87,6.84,4.25,9188
509,0.36,Ideal,D,SI2,62.3,57,4.57,4.52,2.83,689
5569,1,Very Good,E,SI1,63.3,57,6.28,6.32,3.99,5113
19507,0.71,Very Good,G,VS2,62.9,57,5.69,5.72,3.59,2598
1196,0.51,Premium,D,VS2,62,59,5.12,5.08,3.16,1807
4193,0.31,Very Good,H,SI1,62.4,57,4.31,4.35,2.7,435
23073,2.08,Premium,I,SI2,60.8,61,8.24,8.21,5,14047
13287,1.01,Ideal,F,SI1,,54,6.38,6.44,4.02,6039
25614,0.31,Premium,G,VS1,62,59,4.3,4.28,2.66,802
11732,1.03,Very Good,H,SI2,60.9,57,6.5,6.58,3.98,4101
21531,0.9,Very Good,E,SI1,59.8,58,6.21,6.26,3.73,4165
8447,0.32,Ideal,F,VS2,62.5,56,4.38,4.36,2.73,828
16916,2,Very Good,J,SI1,62.2,59,7.92,7.97,4.94,12196
12225,0.61,Ideal,G,SI1,61.7,55,5.46,5.49,3.38,1659
6013,0.35,Ideal,G,VVS1,61,56,4.56,4.59,2.79,887
21946,1.52,Very Good,G,VS2,62.4,56,7.26,7.36,4.56,11093
10383,0.33,Ideal,I,VVS2,62.7,54,4.45,4.42,2.78,743
7436,1.03,Ideal,G,SI1,62.4,57,6.47,6.52,4.05,4679
1037,2.01,Good,D,SI2,59.9,65,8,8.07,4.81,16624
15248,0.35,Ideal,E,VVS1,61.9,56,4.53,4.55,2.81,905
14668,0.9,Premium,I,SI2,60.6,60,6.23,6.28,3.79,3001
882,1.07,Ideal,D,SI1,61.8,55,6.54,6.59,4.06,5767
1890,0.42,Ideal,G,VS2,62.1,56,4.79,4.84,2.99,847
16544,0.31,Very Good,E,VVS1,59.9,62,4.4,4.41,2.64,763
21826,0.73,Ideal,J,VS2,62.3,55,5.74,5.78,3.59,2101
6343,0.43,Premium,F,SI2,58.3,62,4.97,4.91,2.88,813
6092,0.34,Premium,G,IF,60.5,58,4.47,4.52,2.72,879
19077,1.31,Ideal,H,VS1,62.5,56,7.03,6.95,4.37,8774
11914,0.9,Very Good,E,SI2,58.7,63,6.23,6.2,3.65,2930
23090,0.31,Very Good,E,VS2,62.8,57,4.33,4.37,2.73,680
1529,0.35,Premium,G,IF,60.6,60,4.57,4.54,2.76,1116
